name,clean_name,approvaldt,origin,diameter,center_lon,center_lat,type,code,approval,min_lon,max_lon,min_lat,max_lat,ethnicity,continent,quad_name,quad_code,link
Clavius N,Clavius N,1/1/2006,Christopher Klau; German mathematician (1537-1612).,12.7838,343.4970287,-57.5675534,Satellite Feature,SF,Adopted by IAU,343.1040745,343.8899975,-57.7783432,-57.35676193,Germany,Europe,Clavius,LAC-126,http://planetarynames.wr.usgs.gov/Feature/8328
Clavius O,Clavius O,1/1/2006,Christopher Klau; German mathematician (1537-1612).,4.40625,343.3370449,-56.98549196,Satellite Feature,SF,Adopted by IAU,343.2037601,343.470335,-57.05814552,-56.91283798,Germany,Europe,Clavius,LAC-126,http://planetarynames.wr.usgs.gov/Feature/8329
Clavius P,Clavius P,1/1/2006,Christopher Klau; German mathematician (1537-1612).,13.163,352.5030435,-56.92823559,Satellite Feature,SF,Adopted by IAU,352.1092892,352.8971539,-57.1102562,-56.74620438,Germany,Europe,Clavius,LAC-126,http://planetarynames.wr.usgs.gov/Feature/8330
Clavius R,Clavius R,1/1/2006,Christopher Klau; German mathematician (1537-1612).,7.65157,344.5757842,-53.2485318,Satellite Feature,SF,Adopted by IAU,344.3649731,344.7865963,-53.37469673,-53.12236404,Germany,Europe,Clavius,LAC-126,http://planetarynames.wr.usgs.gov/Feature/8331
Clavius T,Clavius T,1/1/2006,Christopher Klau; German mathematician (1537-1612).,8.11513,344.7819336,-60.6818759,Satellite Feature,SF,Adopted by IAU,344.508543,345.0553265,-60.81568527,-60.54806519,Germany,Europe,Clavius,LAC-126,http://planetarynames.wr.usgs.gov/Feature/8332
Clavius W,Clavius W,1/1/2006,Christopher Klau; German mathematician (1537-1612).,5.01133,343.7540851,-56.00247346,Satellite Feature,SF,Adopted by IAU,343.6063824,343.9017925,-56.08510399,-55.91984177,Germany,Europe,Clavius,LAC-126,http://planetarynames.wr.usgs.gov/Feature/8333
Clavius X,Clavius X,1/1/2006,Christopher Klau; German mathematician (1537-1612).,6.52084,342.1875087,-60.24659181,Satellite Feature,SF,Adopted by IAU,341.9709759,342.4040432,-60.35411263,-60.1390686,Germany,Europe,Clavius,LAC-126,http://planetarynames.wr.usgs.gov/Feature/8334
Clavius Y,Clavius Y,1/1/2006,Christopher Klau; German mathematician (1537-1612).,7.11703,343.781894,-58.01525161,Satellite Feature,SF,Adopted by IAU,343.5603199,344.0034733,-58.13260269,-57.89789963,Germany,Europe,Clavius,LAC-126,http://planetarynames.wr.usgs.gov/Feature/8335
Cleomedes B,Cleomedes B,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,10.6801,55.89117228,27.15133706,Satellite Feature,SF,Adopted by IAU,55.69329262,56.0890522,26.97523308,27.32744408,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8337
Cleomedes C,Cleomedes C,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,13.8533,54.82976485,25.66028334,Satellite Feature,SF,Adopted by IAU,54.57647896,55.08305168,25.43185616,25.88871193,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8338
Cleomedes D,Cleomedes D,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,28.9448,61.86394455,29.20581294,Satellite Feature,SF,Adopted by IAU,61.31733513,62.41055107,28.72854042,29.6830883,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8339
Cleomedes E,Cleomedes E,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,21.0901,54.58027876,28.61057359,Satellite Feature,SF,Adopted by IAU,54.18424034,54.97632027,28.26281929,28.95833015,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8340
Cleomedes F,Cleomedes F,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,11.8229,56.99229928,22.56977827,Satellite Feature,SF,Adopted by IAU,56.78122139,57.20337868,22.37483025,22.76472664,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8341
Cleomedes G,Cleomedes G,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,19.3476,57.16743088,24.00882796,Satellite Feature,SF,Adopted by IAU,56.81832695,57.51653862,23.68980598,24.32785225,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8342
Cleomedes H,Cleomedes H,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,6.50383,57.63363352,22.42635329,Satellite Feature,SF,Adopted by IAU,57.51763344,57.7496357,22.31911278,22.53359413,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8343
Cleomedes J,Cleomedes J,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,10.0099,56.95749311,26.87013862,Satellite Feature,SF,Adopted by IAU,56.77248192,57.14250374,26.70508766,27.03519249,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8344
Cleomedes L,Cleomedes L,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,7.07956,54.40813083,23.78800117,Satellite Feature,SF,Adopted by IAU,54.28060341,54.5356617,23.67126656,23.90473747,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8345
Cleomedes M,Cleomedes M,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,6.29314,51.66018518,24.19235854,Satellite Feature,SF,Adopted by IAU,51.54646111,51.77390862,24.08859062,24.29612541,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8346
Cleomedes N,Cleomedes N,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,5.99607,52.51877495,24.71700338,Satellite Feature,SF,Adopted by IAU,52.40994835,52.62760353,24.61813545,24.8158741,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8347
Cleomedes P,Cleomedes P,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,9.49038,56.19717418,24.69682277,Satellite Feature,SF,Adopted by IAU,56.02501488,56.36933327,24.54033852,24.85331154,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8348
Cleomedes Q,Cleomedes Q,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,4.46635,56.69266594,24.80928502,Satellite Feature,SF,Adopted by IAU,56.61156273,56.77377129,24.73563957,24.88293266,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8349
Cleomedes R,Cleomedes R,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,14.7451,60.16412299,29.45536474,Satellite Feature,SF,Adopted by IAU,59.88493919,60.44330788,29.21223259,29.69849586,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8350
Cleomedes S,Cleomedes S,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,7.57617,58.94627418,29.46471983,Satellite Feature,SF,Adopted by IAU,58.80280876,59.08974266,29.33979607,29.58964348,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8351
Cleomedes T,Cleomedes T,1/1/2006,Greek astronomer (unkn-c. 50 B.C.).,12.3652,57.61304234,25.73503204,Satellite Feature,SF,Adopted by IAU,57.38676643,57.83931923,25.5311451,25.93892097,Greek,Europe,Cleomedes,LAC-44,http://planetarynames.wr.usgs.gov/Feature/8352
Cleostratus A,Cleostratus A,1/1/2006,Greek astronomer (unkn-c. 500 B.C.).,35.6142,282.3507518,62.67380732,Satellite Feature,SF,Adopted by IAU,281.0874195,283.6247158,62.14074516,63.21765327,Greek,Europe,Pythagoras,LAC-10,http://planetarynames.wr.usgs.gov/Feature/8353
Cleostratus E,Cleostratus E,1/1/2006,Greek astronomer (unkn-c. 500 B.C.).,20.9626,280.2682014,60.92602454,Satellite Feature,SF,Adopted by IAU,279.5621281,280.981699,60.5789547,61.27526283,Greek,Europe,Pythagoras,LAC-10,http://planetarynames.wr.usgs.gov/Feature/8354
Cleostratus F,Cleostratus F,1/1/2006,Greek astronomer (unkn-c. 500 B.C.).,49.2162,279.4247247,61.52989615,Satellite Feature,SF,Adopted by IAU,277.7455654,281.1480885,60.72408867,62.34715843,Greek,Europe,Omar Khayyam,LAC-21,http://planetarynames.wr.usgs.gov/Feature/8355
Cleostratus H,Cleostratus H,1/1/2006,Greek astronomer (unkn-c. 500 B.C.).,12.675,278.0311136,61.27938298,Satellite Feature,SF,Adopted by IAU,277.5981121,278.4669018,61.07082558,61.48881721,Greek,Europe,Omar Khayyam,LAC-21,http://planetarynames.wr.usgs.gov/Feature/8356
Cleostratus J,Cleostratus J,1/1/2006,Greek astronomer (unkn-c. 500 B.C.).,20.1982,276.3428131,61.39256339,Satellite Feature,SF,Adopted by IAU,275.6909847,276.9951687,61.06123924,61.72388268,Greek,Europe,Omar Khayyam,LAC-21,http://planetarynames.wr.usgs.gov/Feature/8357
Cleostratus K,Cleostratus K,1/1/2006,Greek astronomer (unkn-c. 500 B.C.).,16.94,278.9226714,61.98399508,Satellite Feature,SF,Adopted by IAU,278.3299656,279.519743,61.70493126,62.2635746,Greek,Europe,Omar Khayyam,LAC-21,http://planetarynames.wr.usgs.gov/Feature/8358
Cleostratus L,Cleostratus L,1/1/2006,Greek astronomer (unkn-c. 500 B.C.).,9.84816,280.6982858,62.27627508,Satellite Feature,SF,Adopted by IAU,280.3501759,281.0482807,62.11411858,62.43888664,Greek,Europe,Pythagoras,LAC-10,http://planetarynames.wr.usgs.gov/Feature/8359
Cleostratus M,Cleostratus M,1/1/2006,Greek astronomer (unkn-c. 500 B.C.).,9.0894,284.7972816,61.49743086,Satellite Feature,SF,Adopted by IAU,284.4839077,285.1120472,61.34766579,61.64741325,Greek,Europe,Pythagoras,LAC-10,http://planetarynames.wr.usgs.gov/Feature/8360
Cleostratus N,Cleostratus N,1/1/2006,Greek astronomer (unkn-c. 500 B.C.).,5.26258,286.2264322,60.62152697,Satellite Feature,SF,Adopted by IAU,286.0495052,286.4033604,60.5347538,60.70830345,Greek,Europe,Pythagoras,LAC-10,http://planetarynames.wr.usgs.gov/Feature/8361
Cleostratus R,Cleostratus R,1/1/2006,Greek astronomer (unkn-c. 500 B.C.).,6.43512,286.7243433,58.89313046,Satellite Feature,SF,Adopted by IAU,286.5193081,286.930006,58.78709221,58.99931145,Greek,Europe,Pythagoras,LAC-10,http://planetarynames.wr.usgs.gov/Feature/8363
Cockcroft N,Cockcroft N,1/1/2006,Sir John Douglas; British nuclear physicist; Nobel laureate (1897-1967).,60.6502,196.327213,28.78460295,Satellite Feature,SF,Adopted by IAU,195.1861477,197.4682827,27.78454781,29.78466225,Great Britain,Europe,Cockcroft,LAC-51,http://planetarynames.wr.usgs.gov/Feature/8364
Colombo A,Colombo A,1/1/2006,"Columbus, Christopher; Spanish explorer (1451-1506).",40.7776,44.46180757,-14.17723382,Satellite Feature,SF,Adopted by IAU,43.76830101,45.15530586,-14.84962273,-13.50484276,Spain,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/8365
Colombo B,Colombo B,1/1/2006,"Columbus, Christopher; Spanish explorer (1451-1506).",13.476,45.16432186,-16.40835984,Satellite Feature,SF,Adopted by IAU,44.9326458,45.39600182,-16.63056374,-16.18615341,Spain,Europe,Fracastorius,LAC-97,http://planetarynames.wr.usgs.gov/Feature/8366
Colombo E,Colombo E,1/1/2006,"Columbus, Christopher; Spanish explorer (1451-1506).",14.9281,42.38387817,-15.81761725,Satellite Feature,SF,Adopted by IAU,42.14576912,42.6219883,-16.06373978,-15.57149506,Spain,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/8367
Colombo G,Colombo G,1/1/2006,"Columbus, Christopher; Spanish explorer (1451-1506).",8.94678,43.44430645,-14.01492561,Satellite Feature,SF,Adopted by IAU,43.29224205,43.5963726,-14.16244888,-13.86740112,Spain,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/8368
Colombo H,Colombo H,1/1/2006,"Columbus, Christopher; Spanish explorer (1451-1506).",14.1429,44.12901507,-17.44603115,Satellite Feature,SF,Adopted by IAU,43.88453484,44.3734951,-17.67923355,-17.21282768,Spain,Europe,Fracastorius,LAC-97,http://planetarynames.wr.usgs.gov/Feature/8369
Colombo J,Colombo J,1/1/2006,"Columbus, Christopher; Spanish explorer (1451-1506).",5.95623,43.61710535,-14.30136172,Satellite Feature,SF,Adopted by IAU,43.51574135,43.71846962,-14.39957237,-14.2031498,Spain,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/8370
Colombo K,Colombo K,1/1/2006,"Columbus, Christopher; Spanish explorer (1451-1506).",4.99543,46.43775867,-15.8276163,Satellite Feature,SF,Adopted by IAU,46.35213661,46.52338219,-15.90998459,-15.74524689,Spain,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/8371
Colombo M,Colombo M,1/1/2006,"Columbus, Christopher; Spanish explorer (1451-1506).",15.6482,47.79622446,-14.63634393,Satellite Feature,SF,Adopted by IAU,47.52951622,48.06293297,-14.89436722,-14.37832069,Spain,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/8372
Colombo P,Colombo P,1/1/2006,"Columbus, Christopher; Spanish explorer (1451-1506).",5.89549,47.90021485,-15.11390102,Satellite Feature,SF,Adopted by IAU,47.79951286,48.00092125,-15.21111107,-15.0166893,Spain,Europe,Colombo,LAC-79,http://planetarynames.wr.usgs.gov/Feature/8373
Conon Y,Conon Y,1/1/2006,Conon of Samos; Greek astronomer (c. 260 B.C.).,3.71652,1.821961821,22.34264345,Satellite Feature,SF,Adopted by IAU,1.755712509,1.888212204,22.28136253,22.40392494,Greek,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/8411
Condorcet M,Condorcet M,1/1/2006,Jean de; French mathematician (1743-1794).,10.5427,73.1232504,9.065585432,Satellite Feature,SF,Adopted by IAU,72.94721413,73.2992878,8.891748428,9.239423752,France,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/8391
Cook A,Cook A,1/1/2006,James; British explorer (1728-1779).,5.83012,49.20628134,-17.75691431,Satellite Feature,SF,Adopted by IAU,49.10532188,49.30724144,-17.85304642,-17.66078186,Great Britain,Europe,Fracastorius,LAC-97,http://planetarynames.wr.usgs.gov/Feature/8412
Cook B,Cook B,1/1/2006,James; British explorer (1728-1779).,8.98765,51.64243462,-17.3029437,Satellite Feature,SF,Adopted by IAU,51.48719215,51.79767799,-17.45113945,-17.15474701,Great Britain,Europe,Petavius,LAC-98,http://planetarynames.wr.usgs.gov/Feature/8413
Cook C,Cook C,1/1/2006,James; British explorer (1728-1779).,4.95257,51.28476948,-18.18978458,Satellite Feature,SF,Adopted by IAU,51.19879723,51.37074089,-18.27144623,-18.10812187,Great Britain,Europe,Petavius,LAC-98,http://planetarynames.wr.usgs.gov/Feature/8414
Cook D,Cook D,1/1/2006,James; British explorer (1728-1779).,4.74981,53.38038935,-20.17460854,Satellite Feature,SF,Adopted by IAU,53.29693413,53.46384621,-20.25292778,-20.09628868,Great Britain,Europe,Petavius,LAC-98,http://planetarynames.wr.usgs.gov/Feature/8415
Condorcet Y,Condorcet Y,1/1/2006,Jean de; French mathematician (1743-1794).,14.1852,68.92010514,12.85637024,Satellite Feature,SF,Adopted by IAU,68.6801815,69.16003227,12.62247276,13.09026909,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8402
Cyrillus A,Cyrillus A,1/1/2006,"Saint Cyril; Egyptian theologian, chronologist (unkn-A.D. 444).",13.6945,23.12085377,-13.76949481,Satellite Feature,SF,Adopted by IAU,22.88832664,23.35338402,-13.9953022,-13.54368591,Egypt,Africa,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/8528
Cyrillus C,Cyrillus C,1/1/2006,"Saint Cyril; Egyptian theologian, chronologist (unkn-A.D. 444).",11.7503,21.50386216,-12.36339977,Satellite Feature,SF,Adopted by IAU,21.30550194,21.70222282,-12.55714989,-12.16964912,Egypt,Africa,Theophilus,LAC-78,http://planetarynames.wr.usgs.gov/Feature/8529
Congreve U,Congreve U,1/1/2006,"Sir William; British rocket engineer, inventor (1772-1828).",54.7232,189.248236,0.403901778,Satellite Feature,SF,Adopted by IAU,188.3459072,190.1505375,-0.498426437,1.306230545,Great Britain,Europe,Sharonov,LAC-68,http://planetarynames.wr.usgs.gov/Feature/8408
Conon A,Conon A,1/1/2006,Conon of Samos; Greek astronomer (c. 260 B.C.).,6.03004,4.382423482,19.68278492,Satellite Feature,SF,Adopted by IAU,4.276838303,4.488012314,19.58335686,19.78221321,Greek,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/8409
Colombo T,Colombo T,1/1/2006,"Columbus, Christopher; Spanish explorer (1451-1506).",9.95983,45.4602802,-18.96756018,Satellite Feature,SF,Adopted by IAU,45.29153633,45.62907982,-19.08338165,-18.85172844,Spain,Europe,Fracastorius,LAC-97,http://planetarynames.wr.usgs.gov/Feature/8374
Compton E,Compton E,1/1/2006,"Arthur Holly; American physicist, Nobel laureate (1892-1962); Karl Taylor; American physicist (1887-1954).",17.7533,113.2432844,55.37033622,Satellite Feature,SF,Adopted by IAU,112.7275753,113.758997,55.07760429,55.66307259,American,North America,Compton,LAC-16,http://planetarynames.wr.usgs.gov/Feature/8375
Compton R,Compton R,1/1/2006,"Arthur Holly; American physicist, Nobel laureate (1892-1962); Karl Taylor; American physicist (1887-1954).",34.3697,91.05635385,52.51682953,Satellite Feature,SF,Adopted by IAU,90.12505531,91.98765373,51.95010948,53.08355141,American,North America,Belkovich,LAC-15,http://planetarynames.wr.usgs.gov/Feature/8376
Compton W,Compton W,1/1/2006,"Arthur Holly; American physicist, Nobel laureate (1892-1962); Karl Taylor; American physicist (1887-1954).",15.383,96.59546776,58.58355696,Satellite Feature,SF,Adopted by IAU,96.10817146,97.08276939,58.32990837,58.83720589,American,North America,Belkovich,LAC-15,http://planetarynames.wr.usgs.gov/Feature/8377
Comrie K,Comrie K,1/1/2006,Leslie John; British astronomer (1893-1950).,70.5971,247.4263669,21.92031392,Satellite Feature,SF,Adopted by IAU,246.1714115,248.6812878,20.75617409,23.08445549,Great Britain,Europe,Fersman,LAC-53,http://planetarynames.wr.usgs.gov/Feature/8378
Comrie T,Comrie T,1/1/2006,Leslie John; British astronomer (1893-1950).,42.4547,244.3448238,23.04903878,Satellite Feature,SF,Adopted by IAU,243.5840359,245.1055965,22.34900856,23.74907112,Great Britain,Europe,Fersman,LAC-53,http://planetarynames.wr.usgs.gov/Feature/8379
Comrie V,Comrie V,1/1/2006,Leslie John; British astronomer (1893-1950).,28.4923,243.8383211,24.58293058,Satellite Feature,SF,Adopted by IAU,243.3217525,244.3548946,24.11311913,25.05274391,Great Britain,Europe,Fersman,LAC-53,http://planetarynames.wr.usgs.gov/Feature/8380
Comstock A,Comstock A,1/1/2006,George Cary; American astronomer (1855-1934).,20.3422,238.3333041,24.68655173,Satellite Feature,SF,Adopted by IAU,237.9642048,238.7024097,24.35112953,25.02197456,American,North America,Fersman,LAC-53,http://planetarynames.wr.usgs.gov/Feature/8381
Comstock P,Comstock P,1/1/2006,George Cary; American astronomer (1855-1934).,24.3998,236.6721289,19.94166421,Satellite Feature,SF,Adopted by IAU,236.2441654,237.1000957,19.53933907,20.34399223,American,North America,Fersman,LAC-53,http://planetarynames.wr.usgs.gov/Feature/8382
Condorcet A,Condorcet A,1/1/2006,Jean de; French mathematician (1743-1794).,15.3812,67.29331053,11.51321687,Satellite Feature,SF,Adopted by IAU,67.03456306,67.55206108,11.25959969,11.76683617,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8383
Condorcet D,Condorcet D,1/1/2006,Jean de; French mathematician (1743-1794).,19.802,68.35269597,9.836742791,Satellite Feature,SF,Adopted by IAU,68.02134514,68.68404961,9.510229111,10.16325951,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8384
Coriolis Y,Coriolis Y,1/1/2006,Gaspard-Gustave de; French physicist (1792-1843).,30.8676,170.9586394,3.57303857,Satellite Feature,SF,Adopted by IAU,170.4486713,171.4686108,3.064065933,4.082014084,France,Europe,Sharonov,LAC-68,http://planetarynames.wr.usgs.gov/Feature/8442
Condorcet F,Condorcet F,1/1/2006,Jean de; French mathematician (1743-1794).,39.6581,73.0862396,8.267271282,Satellite Feature,SF,Adopted by IAU,72.42549324,73.74696922,7.613340378,8.921201706,France,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/8386
Condorcet G,Condorcet G,1/1/2006,Jean de; French mathematician (1743-1794).,10.3104,67.96859303,10.65303827,Satellite Feature,SF,Adopted by IAU,67.79560661,68.1415844,10.48303032,10.82304573,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8387
Condorcet H,Condorcet H,1/1/2006,Jean de; French mathematician (1743-1794).,21.0356,65.08123168,12.4491669,Satellite Feature,SF,Adopted by IAU,64.72606468,65.43639946,12.10231209,12.79602242,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8388
Condorcet J,Condorcet J,1/1/2006,Jean de; French mathematician (1743-1794).,16.2549,65.20109773,13.06763348,Satellite Feature,SF,Adopted by IAU,64.95170784,65.4505558,12.80792809,13.32733727,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8389
Condorcet L,Condorcet L,1/1/2006,Jean de; French mathematician (1743-1794).,12.5673,73.66922421,10.15126313,Satellite Feature,SF,Adopted by IAU,73.45872307,73.87972832,9.944044113,10.35848427,France,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/8390
Condorcet N,Condorcet N,1/1/2006,Jean de; French mathematician (1743-1794).,5.0156,72.60816933,8.9826276,Satellite Feature,SF,Adopted by IAU,72.52444267,72.69189644,8.899927139,9.065328598,France,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/8392
Condorcet P,Condorcet P,1/1/2006,Jean de; French mathematician (1743-1794).,48.4045,70.29050867,8.762512473,Satellite Feature,SF,Adopted by IAU,69.48301506,71.09800911,7.964372635,9.560651779,France,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/8393
Condorcet Q,Condorcet Q,1/1/2006,Jean de; French mathematician (1743-1794).,35.8113,73.36358279,11.22911917,Satellite Feature,SF,Adopted by IAU,72.76161003,73.96555519,10.63862038,11.81962013,France,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/8394
Condorcet R,Condorcet R,1/1/2006,Jean de; French mathematician (1743-1794).,19.8942,74.75008992,11.75217361,Satellite Feature,SF,Adopted by IAU,74.41549492,75.08470726,11.50263023,12.00171852,France,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/8395
Condorcet S,Condorcet S,1/1/2006,Jean de; French mathematician (1743-1794).,10.1953,75.64133623,10.66998732,Satellite Feature,SF,Adopted by IAU,75.47027016,75.81240654,10.50187874,10.83809853,France,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/8396
Condorcet T,Condorcet T,1/1/2006,Jean de; French mathematician (1743-1794).,14.6696,65.84242238,11.80331362,Satellite Feature,SF,Adopted by IAU,65.59535408,66.08949089,11.56142998,12.04520226,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8397
Condorcet TA,Condorcet TA,1/1/2006,Jean de; French mathematician (1743-1794).,14.6031,65.72137255,12.16143402,Satellite Feature,SF,Adopted by IAU,65.47512627,65.96761894,11.92064476,12.4022274,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8398
Condorcet U,Condorcet U,1/1/2006,Jean de; French mathematician (1743-1794).,10.9728,75.39520605,10.07510596,Satellite Feature,SF,Adopted by IAU,75.21145439,75.57895851,9.894174576,10.25603676,France,Europe,Neper,LAC-63,http://planetarynames.wr.usgs.gov/Feature/8399
Condorcet W,Condorcet W,1/1/2006,Jean de; French mathematician (1743-1794).,35.8269,67.00171602,13.94044979,Satellite Feature,SF,Adopted by IAU,66.39253426,67.61086464,13.52630043,14.35613823,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8400
Condorcet X,Condorcet X,1/1/2006,Jean de; French mathematician (1743-1794).,8.88456,69.9470156,10.12161216,Satellite Feature,SF,Adopted by IAU,69.79820442,70.09583092,9.975114822,10.26811028,France,Europe,Mare Undarum,LAC-62,http://planetarynames.wr.usgs.gov/Feature/8401
Congreve H,Congreve H,1/1/2006,"Sir William; British rocket engineer, inventor (1772-1828).",37.9599,194.2598422,-1.305376574,Satellite Feature,SF,Adopted by IAU,193.6337337,194.8859501,-1.931304932,-0.679447174,Great Britain,Europe,Korolev,LAC-87,http://planetarynames.wr.usgs.gov/Feature/8404
Congreve L,Congreve L,1/1/2006,"Sir William; British rocket engineer, inventor (1772-1828).",29.9128,193.1657319,-3.729206442,Satellite Feature,SF,Adopted by IAU,192.6714878,193.6599751,-4.222436905,-3.235975266,Great Britain,Europe,Korolev,LAC-87,http://planetarynames.wr.usgs.gov/Feature/8405
Congreve N,Congreve N,1/1/2006,"Sir William; British rocket engineer, inventor (1772-1828).",29.9325,191.4274337,-3.655808124,Satellite Feature,SF,Adopted by IAU,190.9328175,191.9220486,-4.149366379,-3.162248611,Great Britain,Europe,Korolev,LAC-87,http://planetarynames.wr.usgs.gov/Feature/8406
Congreve Q,Congreve Q,1/1/2006,"Sir William; British rocket engineer, inventor (1772-1828).",55.3453,190.4374071,-1.742321338,Satellite Feature,SF,Adopted by IAU,189.5244274,191.3503819,-2.654937744,-0.829704285,Great Britain,Europe,Korolev,LAC-87,http://planetarynames.wr.usgs.gov/Feature/8407
Conon W,Conon W,1/1/2006,Conon of Samos; Greek astronomer (c. 260 B.C.).,4.01111,3.074311283,18.7196261,Satellite Feature,SF,Adopted by IAU,3.004484177,3.144140244,18.65348625,18.78576469,Greek,Europe,Montes Apenninus,LAC-41,http://planetarynames.wr.usgs.gov/Feature/8410
Cook E,Cook E,1/1/2006,James; British explorer (1728-1779).,6.14694,55.10435885,-18.42687149,Satellite Feature,SF,Adopted by IAU,54.99752617,55.21119499,-18.52822685,-18.32551384,Great Britain,Europe,Petavius,LAC-98,http://planetarynames.wr.usgs.gov/Feature/8416
Cook F,Cook F,1/1/2006,James; British explorer (1728-1779).,7.0536,55.37067859,-17.5932388,Satellite Feature,SF,Adopted by IAU,55.24860191,55.49267769,-17.70956612,-17.4769516,Great Britain,Europe,Petavius,LAC-98,http://planetarynames.wr.usgs.gov/Feature/8417
Cook G,Cook G,1/1/2006,James; British explorer (1728-1779).,9.89879,48.68576337,-18.94271241,Satellite Feature,SF,Adopted by IAU,48.51316643,48.8583622,-19.10593224,-18.77949142,Great Britain,Europe,Fracastorius,LAC-97,http://planetarynames.wr.usgs.gov/Feature/8418
Cooper G,Cooper G,1/1/2006,"John Cobb; American jurist, scholar (1887-1967).",19.4655,178.7638111,52.4221995,Satellite Feature,SF,Adopted by IAU,178.2375088,179.2901173,52.10123253,52.74316597,American,North America,D'Alembert,LAC-18,http://planetarynames.wr.usgs.gov/Feature/8419
Coriolis G,Coriolis G,1/1/2006,Gaspard-Gustave de; French physicist (1792-1843).,17.7351,174.5461544,-0.037388927,Satellite Feature,SF,Adopted by IAU,174.2537212,174.8385868,-0.329820633,0.255044937,France,Europe,Icarus,LAC-86,http://planetarynames.wr.usgs.gov/Feature/8436
